X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,bdfiod_value,bdfiod_value_avg,bdfiod_method,bdfiod_date,bdfiod_dataset_id,bdfiod_profile_code,bdfiod_licence
-102.6121292,33.2849045,148587,666903,United States of America,101,167,2Bk3,0,"{1:1.63,2:1.63}",1.63,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-7,2:2011-12-7}",US-NCSS,12N7781,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6208115,33.3722382,148589,666911,United States of America,66,95,2Bt1,0,"{1:1.85,2:1.85}",1.85,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-13,2:2011-12-13}",US-NCSS,12N7783,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6208115,33.3722382,148589,666912,United States of America,95,115,2Bt2,0,"{1:1.89,2:1.89}",1.89,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-13,2:2011-12-13}",US-NCSS,12N7783,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6208115,33.3722382,148589,666913,United States of America,115,170,2Bt3,0,"{1:1.81,2:1.81}",1.81,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-13,2:2011-12-13}",US-NCSS,12N7783,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6208115,33.3722382,148589,666914,United States of America,170,203,2Bt4,0,"{1:1.83,2:1.83}",1.83,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-13,2:2011-12-13}",US-NCSS,12N7783,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.62117,33.3719749,148590,666917,United States of America,51,99,E1,0,"{1:1.63,2:1.63}",1.63,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-13,2:2011-12-13}",US-NCSS,12N7784,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.62117,33.3719749,148590,666918,United States of America,99,145,E2,0,"{1:1.66,2:1.66}",1.66,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-13,2:2011-12-13}",US-NCSS,12N7784,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.62117,33.3719749,148590,666919,United States of America,145,173,2Bt1,0,"{1:1.87,2:1.87}",1.87,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-13,2:2011-12-13}",US-NCSS,12N7784,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.62117,33.3719749,148590,666920,United States of America,173,203,2Bt2,0,"{1:1.87,2:1.87}",1.87,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-13,2:2011-12-13}",US-NCSS,12N7784,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.7324448,33.3748245,148591,666922,United States of America,15,44,A2,0,"{1:1.58,2:1.58}",1.58,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-14,2:2011-12-14}",US-NCSS,12N7785,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.7324448,33.3748245,148591,666924,United States of America,72,89,Bt,0,"{1:1.79,2:1.79}",1.79,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-14,2:2011-12-14}",US-NCSS,12N7785,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.7324448,33.3748245,148591,666925,United States of America,89,142,Bkk,0,"{1:1.65,2:1.65}",1.65,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-14,2:2011-12-14}",US-NCSS,12N7785,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.7324448,33.3748245,148591,666926,United States of America,142,175,2Ab,0,"{1:1.64,2:1.64}",1.64,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-14,2:2011-12-14}",US-NCSS,12N7785,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.7324448,33.3748245,148591,666927,United States of America,175,203,2BCk,0,"{1:1.78,2:1.78}",1.78,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-12-14,2:2011-12-14}",US-NCSS,12N7785,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.406456,33.0589485,148679,667430,United States of America,0,5,Ap1,0,"{1:1.80,2:1.80}",1.8,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2012-3-22,2:2012-3-22}",US-NCSS,12N7899,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.406456,33.0589485,148679,667431,United States of America,5,10,Ap2,0,"{1:1.70,2:1.70}",1.7,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2012-3-22,2:2012-3-22}",US-NCSS,12N7899,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
